url,sourceTitle,new_lrt,discipline,educationalContext,intendedEndUserRole,typicalAgeRangeFrom,typicalAgeRangeTo,language,keyword,Eingetragen am,KldB (4-stellig),Beruf,ESCO
https://www.youtube.com/playlist?list=PLb_A-hcAHfYPy_NIYvCiqOLzQ5Hzax1NP,Kaufleute im Einzelhandel,7a6e9608-2554-4981-95dc-47ab9ba924de,040,berufliche_bildung,learner; teacher,10,99,de,Berufsausbildung; Ausbildung; Prüfung; Abschlussprüfung; Verkäufer; Kaufleute im Einzelhandel,10.04.2025,6210,62102,5221.1
,,,,,,,,,,,,,
https://www.youtube.com/@Learnfree_skills,LearnFree,7a6e9608-2554-4981-95dc-47ab9ba924de,720,schule; sekundarstufe_1; sekundarstufe_2; berufliche_bildung; erwachsenenbildung; fortbildung,learner; teacher,10,99,en,Erklärvideo; Tutorials; Digitale Kompetenzen,11.09.2025,,,
https://www.youtube.com/@khanacademy,Khan Academy,7a6e9608-2554-4981-95dc-47ab9ba924de,720,schule; grundschule; sekundarstufe_1; sekundarstufe_2,learner; teacher,6,99,en,Erklärvideo; Akademische Grundlagen; Selbstgesteuertes Lernen,11.09.2025,,,
https://www.youtube.com/@crashcourse,CrashCourse,7a6e9608-2554-4981-95dc-47ab9ba924de,720,schule; sekundarstufe_1; sekundarstufe_2,learner; teacher,10,99,en,Erklärvideo; Akademische Grundlagen; Selbstgesteuertes Lernen,16.09.2025,,,
https://www.youtube.com/playlist?list=PL7Qb0Ae6JETWFZE0qNqX6L3P_B7WADxqy,LagerLernen,7a6e9608-2554-4981-95dc-47ab9ba924de,040,berufliche_bildung,learner; teacher,10,99,de,Berufsausbildung; Ausbildung; Fachlagerist/in; Fachkraft für Lagerlogistik; Lagerlogistik; Spedition; IHK-Prüfung; Praktische Prüfung,16.09.2025,5131,51312,4321
https://www.youtube.com/playlist?list=PL7Qb0Ae6JETWq5pJ74V9A-VokJF7XKNAZ,LagerLernen,7a6e9608-2554-4981-95dc-47ab9ba924de,040,berufliche_bildung,learner; teacher,10,99,de,Berufsausbildung; Ausbildung; Fachlagerist/in; Fachkraft für Lagerlogistik; Lagerlogistik; Spedition; Lernfeld 10 (Logistische Prozesse optimieren),16.09.2025,5131,51312,4321
https://www.youtube.com/playlist?list=PL7Qb0Ae6JETU1QMGijMOzUYjZb3yPpbAN,LagerLernen,7a6e9608-2554-4981-95dc-47ab9ba924de,040,berufliche_bildung,learner; teacher,10,99,de,Berufsausbildung; Ausbildung; Fachlagerist/in; Fachkraft für Lagerlogistik; Lagerlogistik; Spedition; Lernfeld 11 (Güter beschaffen),16.09.2025,5131,51312,4321
https://www.youtube.com/playlist?list=PL7Qb0Ae6JETVW45FvnLc-0HGoWlYqhafS,LagerLernen,7a6e9608-2554-4981-95dc-47ab9ba924de,040,berufliche_bildung,learner; teacher,10,99,de,Berufsausbildung; Ausbildung; Fachlagerist/in; Fachkraft für Lagerlogistik; Lagerlogistik; Spedition; IHK Prüfung; Abschlussprüfung; Zwischenprüfung,16.09.2025,5131,51312,4321
https://www.youtube.com/playlist?list=PL7Qb0Ae6JETWvzP8WPEpUg9E06WZtV2Lp,LagerLernen,7a6e9608-2554-4981-95dc-47ab9ba924de,040,berufliche_bildung,learner; teacher,10,99,de,Berufsausbildung; Ausbildung; Fachlagerist/in; Fachkraft für Lagerlogistik; Lagerlogistik; Spedition; Speditionsbetriebslehre,16.09.2025,5131,51312,4321
https://www.youtube.com/playlist?list=PL7Qb0Ae6JETX9E1ZplzQDr4EzHu-Ios6G,LagerLernen,7a6e9608-2554-4981-95dc-47ab9ba924de,040,berufliche_bildung,learner; teacher,10,99,de,Berufsausbildung; Ausbildung; Fachlagerist/in; Fachkraft für Lagerlogistik; Lagerlogistik; Spedition; Lernfeld 9 - Güter versenden,16.09.2025,5131,51312,4321
https://www.youtube.com/playlist?list=PL7Qb0Ae6JETXttomPA03cq59eZPAMMVp2,LagerLernen,7a6e9608-2554-4981-95dc-47ab9ba924de,040,berufliche_bildung,learner; teacher,10,99,de,Berufsausbildung; Ausbildung; Fachlagerist/in; Fachkraft für Lagerlogistik; Lagerlogistik; Spedition; Lernfeld 8 - Güter verladen,16.09.2025,5131,51312,4321
https://www.youtube.com/playlist?list=PL7Qb0Ae6JETVroO9p3blUOtOa-Al95wg4,LagerLernen,7a6e9608-2554-4981-95dc-47ab9ba924de,040,berufliche_bildung,learner; teacher,10,99,de,Berufsausbildung; Ausbildung; Fachlagerist/in; Fachkraft für Lagerlogistik; Lagerlogistik; Spedition; Lernfeld 7 - Touren planen,16.09.2025,5131,51312,4321
https://www.youtube.com/playlist?list=PL7Qb0Ae6JETUWjDLMgRk49cIByWLMA_cy,LagerLernen,7a6e9608-2554-4981-95dc-47ab9ba924de,040,berufliche_bildung,learner; teacher,10,99,de,Berufsausbildung; Ausbildung; Fachlagerist/in; Fachkraft für Lagerlogistik; Lagerlogistik; Spedition; Lernfeld 6 - Güter verpacken,16.09.2025,5131,51312,4321
https://www.youtube.com/playlist?list=PL7Qb0Ae6JETXdchPsB_Gq0VN_EvHAJk0b,LagerLernen,7a6e9608-2554-4981-95dc-47ab9ba924de,040,berufliche_bildung,learner; teacher,10,99,de,Berufsausbildung; Ausbildung; Fachlagerist/in; Fachkraft für Lagerlogistik; Lagerlogistik; Spedition; Lernfeld 5 - Güter kommissionieren,16.09.2025,5131,51312,4321
https://www.youtube.com/playlist?list=PL7Qb0Ae6JETX5Qp0mo-U2KVC3XXdOLPxf,LagerLernen,7a6e9608-2554-4981-95dc-47ab9ba924de,040,berufliche_bildung,learner; teacher,10,99,de,Berufsausbildung; Ausbildung; Fachlagerist/in; Fachkraft für Lagerlogistik; Lagerlogistik; Spedition; Lernfeld 4 - Güter im Betrieb transportieren,16.09.2025,5131,51312,4321
https://www.youtube.com/playlist?list=PL7Qb0Ae6JETVlFyIfYe2X_ZBGEPRufyNP,LagerLernen,7a6e9608-2554-4981-95dc-47ab9ba924de,040,berufliche_bildung,learner; teacher,10,99,de,Berufsausbildung; Ausbildung; Fachlagerist/in; Fachkraft für Lagerlogistik; Lagerlogistik; Spedition; Lernfeld 3 - Güter bearbeiten,16.09.2025,5131,51312,4321
https://www.youtube.com/playlist?list=PL7Qb0Ae6JETVgiJoAJb9MgukpynUYYKQA,LagerLernen,7a6e9608-2554-4981-95dc-47ab9ba924de,040,berufliche_bildung,learner; teacher,10,99,de,Berufsausbildung; Ausbildung; Fachlagerist/in; Fachkraft für Lagerlogistik; Lagerlogistik; Spedition; Lernfeld 2 - Güter lagern,16.09.2025,5131,51312,4321
https://www.youtube.com/playlist?list=PL7Qb0Ae6JETUbIWySCFmpjLMLilAHtGms,LagerLernen,7a6e9608-2554-4981-95dc-47ab9ba924de,040,berufliche_bildung,learner; teacher,10,99,de,Berufsausbildung; Ausbildung; Fachlagerist/in; Fachkraft für Lagerlogistik; Lagerlogistik; Spedition; Lernfeld 1 - Güter annehmen und kontrollieren,16.09.2025,5131,51312,4321
https://www.youtube.com/@ezubis,E-Zubis,7a6e9608-2554-4981-95dc-47ab9ba924de,040,berufliche_bildung,learner; teacher,10,99,de,Berufsausbildung; Ausbildung; Gebäudesystemintegration; Energie- und Gebäudetechnik; Informationselektronik; Automatisierungs- und Systemtechnik; Maschinen- und Antriebstechnik; Elektrohandwerk,16.09.2025,2621; 2631; 2612; 2622,26212; 26312; 26122; 26222,74
https://www.youtube.com/@wirtschaftverstehen,Wirtschaft verstehen,7a6e9608-2554-4981-95dc-47ab9ba924de,700,schule; sekundarstufe_2; berufliche_bildung,learner; teacher,10,99,de,Lehrvideo; Wirtschaftliche Zusammenhänge; Wirtschaft,16.09.2025,,,
https://www.youtube.com/@simpleclub_de,simpleclub,7a6e9608-2554-4981-95dc-47ab9ba924de,720,schule; sekundarstufe_1; sekundarstufe_2,learner; teacher,10,99,de,Digitales Lernen; interaktiv; Erklärvideo,16.09.2025,,,
https://www.youtube.com/@diemaus,Die Maus,7a6e9608-2554-4981-95dc-47ab9ba924de,28010; 720,schule; grundschule; sekundarstufe_1,learner; teacher,3,99,de,Sendung mit der Maus; Lach- und Sachgeschichten; Kindergarten,16.09.2025,,,
,,,,,,,,,,,,,
https://www.youtube.com/@kinder_forschen,Stiftung Kinder forschen,7a6e9608-2554-4981-95dc-47ab9ba924de,380; 320; 460; 100; 080; 64018,elementarbereich; grundschule,learner; teacher; parent,3,10,de,Stiftung Kinder forschen; MINT; Lernvideo,08.10.2025,,,
https://www.youtube.com/@lernvideosfraucollett,Lernen macht Spaß mit Frau Collett,7a6e9608-2554-4981-95dc-47ab9ba924de,,elementarbereich; grundschule,learner; teacher; parent,2,7,de,Lernvideo; Deutsch lernen; Grundschule; Vorschule,08.10.2025,,,
https://www.youtube.com/@kika_kikaninchen,KiKANiNCHEN,7a6e9608-2554-4981-95dc-47ab9ba924de,,elementarbereich; grundschule,learner; teacher; parent,3,10,de,Mitmachvideos; Kreativität; Bewegung fördern; Bastelideen; Lernvideos,08.10.2025,,,
https://www.youtube.com/@KinderLernTV,KinderLernTV,7a6e9608-2554-4981-95dc-47ab9ba924de,,elementarbereich; grundschule,learner; teacher; parent,2,7,de,Lernvideo; Cartoons; Auto; Lastwagen,08.10.2025,,,
https://www.youtube.com/@4kidsLernvideos,4Kids Kinder Lernvideos,7a6e9608-2554-4981-95dc-47ab9ba924de,,elementarbereich; grundschule,learner; teacher; parent,3,7,de,Lernvideos; Tiere; Zahlen; Buchstaben; Kinderfilme,08.10.2025,,,
