lom.general.title,lom.general.description,lom.general.keyword,lom.technical.location,valuespaces.discipline,valuespaces.learningResourceType
"""Genetically Modified Metzger Manifestos"" von Stewart Home und Nigel Ayers","Tribute to Gustav Metzger / Eine Herausforderung dieses Projekts bestand darin, den bildenden Künstler auf eine akustische Ebene zu bringen. Dazu eingeladen wurden bildende Künstler wie Eva Weinmayr und Lee Holdenaus, die mit Metzger bis zu seinem Tod 2017 befreundet waren, oder - wie Yoko Ono - früher im Austausch mit ihm standen. Andere kommen aus dem Feld der Musik, z.B. Cobra Killer, Ted Gaier/Mense Reents oder Carl Oesterhelt. Die meisten aber sind in beiden Bereichen tätig und verbinden in ihrer kulturellen Praxis Musik und Kunst auf unterschiedlichste Weise. Entsprechend abwechslungsreich erweisen sich die Tribute-Tracks. Einige setzen mehr auf das Wort, andere produzieren Soundcollagen ohne Text. Nicht wenige schufen Songs. Einige der Songtexte zitieren Metzger direkt, andere reflektieren über ihn. Die Mehrzahl der Tracks bezieht sich auf seine Idee der Autodestruktiven Kunst. Alle Beteiligten, nicht zuletzt der Bayerische Rundfunk, verbindet der Wunsch, mit diesem Projekt das einzigartige Oeuvre von Gustav Metzger zu würdigen. / Justin Hoffmann, Kurator / BR 2008 // www.hörspielpool.de",,https://www.br.de/mediathek/podcast/hoerspiel-pool/genetically-modified-metzger-manifestos-von-stewart-home-und-nigel-ayers/1241364,['Deutsch'],['Audio']
"""Voices on the lost track"" von Dompteur Mooner","Tribute to Gustav Metzger / Eine Herausforderung dieses Projekts bestand darin, den bildenden Künstler auf eine akustische Ebene zu bringen. Dazu eingeladen wurden bildende Künstler wie Eva Weinmayr und Lee Holdenaus, die mit Metzger bis zu seinem Tod 2017 befreundet waren, oder - wie Yoko Ono - früher im Austausch mit ihm standen. Andere kommen aus dem Feld der Musik, z.B. Cobra Killer, Ted Gaier/Mense Reents oder Carl Oesterhelt. Die meisten aber sind in beiden Bereichen tätig und verbinden in ihrer kulturellen Praxis Musik und Kunst auf unterschiedlichste Weise. Entsprechend abwechslungsreich erweisen sich die Tribute-Tracks. Einige setzen mehr auf das Wort, andere produzieren Soundcollagen ohne Text. Nicht wenige schufen Songs. Einige der Songtexte zitieren Metzger direkt, andere reflektieren über ihn. Die Mehrzahl der Tracks bezieht sich auf seine Idee der Autodestruktiven Kunst. Alle Beteiligten, nicht zuletzt der Bayerische Rundfunk, verbindet der Wunsch, mit diesem Projekt das einzigartige Oeuvre von Gustav Metzger zu würdigen. / Justin Hoffmann, Kurator / BR 2008 // www.hörspielpool.de",,https://www.br.de/mediathek/podcast/hoerspiel-pool/voices-on-the-lost-track-von-dompteur-mooner/1241365,['Deutsch'],['Audio']
"""The art strikes back"" von Melissa Logan","Tribute to Gustav Metzger / Eine Herausforderung dieses Projekts bestand darin, den bildenden Künstler auf eine akustische Ebene zu bringen. Dazu eingeladen wurden bildende Künstler wie Eva Weinmayr und Lee Holdenaus, die mit Metzger bis zu seinem Tod 2017 befreundet waren, oder - wie Yoko Ono - früher im Austausch mit ihm standen. Andere kommen aus dem Feld der Musik, z.B. Cobra Killer, Ted Gaier/Mense Reents oder Carl Oesterhelt. Die meisten aber sind in beiden Bereichen tätig und verbinden in ihrer kulturellen Praxis Musik und Kunst auf unterschiedlichste Weise. Entsprechend abwechslungsreich erweisen sich die Tribute-Tracks. Einige setzen mehr auf das Wort, andere produzieren Soundcollagen ohne Text. Nicht wenige schufen Songs. Einige der Songtexte zitieren Metzger direkt, andere reflektieren über ihn. Die Mehrzahl der Tracks bezieht sich auf seine Idee der Autodestruktiven Kunst. Alle Beteiligten, nicht zuletzt der Bayerische Rundfunk, verbindet der Wunsch, mit diesem Projekt das einzigartige Oeuvre von Gustav Metzger zu würdigen. / Justin Hoffmann, Kurator / BR 2008 // www.hörspielpool.de",,https://www.br.de/mediathek/podcast/hoerspiel-pool/the-art-strikes-back-von-melissa-logan/1241368,['Deutsch'],['Audio']
"""Die Nachtigall vom Prinz-Albrecht-Gelände"" von Wolfgang Müller","Tribute to Gustav Metzger / Eine Herausforderung dieses Projekts bestand darin, den bildenden Künstler auf eine akustische Ebene zu bringen. Dazu eingeladen wurden bildende Künstler wie Eva Weinmayr und Lee Holdenaus, die mit Metzger bis zu seinem Tod 2017 befreundet waren, oder - wie Yoko Ono - früher im Austausch mit ihm standen. Andere kommen aus dem Feld der Musik, z.B. Cobra Killer, Ted Gaier/Mense Reents oder Carl Oesterhelt. Die meisten aber sind in beiden Bereichen tätig und verbinden in ihrer kulturellen Praxis Musik und Kunst auf unterschiedlichste Weise. Entsprechend abwechslungsreich erweisen sich die Tribute-Tracks. Einige setzen mehr auf das Wort, andere produzieren Soundcollagen ohne Text. Nicht wenige schufen Songs. Einige der Songtexte zitieren Metzger direkt, andere reflektieren über ihn. Die Mehrzahl der Tracks bezieht sich auf seine Idee der Autodestruktiven Kunst. Alle Beteiligten, nicht zuletzt der Bayerische Rundfunk, verbindet der Wunsch, mit diesem Projekt das einzigartige Oeuvre von Gustav Metzger zu würdigen. / Justin Hoffmann, Kurator / BR 2008 // www.hörspielpool.de",,https://www.br.de/mediathek/podcast/hoerspiel-pool/die-nachtigall-vom-prinz-albrecht-gelaende-von-wolfgang-mueller/1241373,['Deutsch'],['Audio']
"ARD Radio Tatort ""Rudi muss raus"" von Robert Hültner","Rudi hat eine Krise. Nachdem ein kleinkrimineller Jugendlicher bei einer Verfolgung einen schweren Unfall hatte und nun im Krankenhaus mit dem Tod ringt, hadert Rudi mit sich und seinem Beruf. Um seinen Kopf wieder klar zu kriegen, schließt er sich organisierten Handwerksburschen aus Bruck am Inn an, die nach Italien aufbrechen, um der dortigen Partnergemeinde Montesecco beim Wiederaufbau nach einem Erdbeben zu helfen. In Italien angekommen stößt Rudi bald auf Ungereimtheiten. // Mit Brigitte Hobmeier, Florian Karlheim u.a. / Kompositon: zeitblom / Regie: Ulrich Lampen / BR 2018 // www.hörspielpool.de ",,https://www.br.de/mediathek/podcast/hoerspiel-pool/ard-radio-tatort-rudi-muss-raus-von-robert-hueltner/1227028,['Deutsch'],['Audio']
"""Die Symptome von Ingolstadt"" von Hannes Becker","Mitten in einem postapokalyptischen Bayern fahren vier Freundinnen in einem Auto über das Land.  Eine alte Frau und ein alter Mann stehen im Dunkeln. Schon lange sind sie voneinander getrennt. ""Wann werden wir uns wiedersehen? Wo werden wir uns wiedersehen?"" Zur selben Zeit werden in Bayern die geheimnisvollen Leuchthäfen entdeckt, unbekannte Zugänge zum Meer. Und dann ist da noch eine Stimme, die die Symptome verkündet.  Gemeinsam mit seinen Figuren suchen die Macher des Hörspiels und die Bürger von Ingolstadt nach Antworten. // Mit Mit Katja Bürkle, Alexander Duda, Ilona Grandke, Stefan Hunstein, Lorna Ishema, Jelena Kuljic, Shenja Lacher, Aurel Manthei, Julia Riedler, Sylvana Seddig sowie Hannes Becker, Christine Grimm und Henri Hüster / Komposition: Fridolin Groß / Regie: Henri Hüster / BR 2018 / www.hörspielpool.de",,https://www.br.de/mediathek/podcast/hoerspiel-pool/die-symptome-von-ingolstadt-von-hannes-becker/1227029,['Deutsch'],['Audio']
"""Monolog eines Radfahrers"" von Uwe Dick","Eine Radlfahrt auf seiner Hausstrecke zwischen Wasserburg und Rosenheim nimmt Uwe Dick zum Anlass, in Assoziationsketten Kindheitserinnerungen, Landschaftsimpressionen und Betrachtungen zur Literatur aneinanderzureihen. Gelegentlich kommen ihm auch wütende Attacken auf die autofahrenden Rowdys der Landstraße dazwischen, denen der genervte Radfahrer in zornigen Vernichtungsträumen den Garaus macht. Überlebensprosa. // Mit Uwe Dick / Regie: Michael Peter / BR 1985 // www.hörspielpool.de",,https://www.br.de/mediathek/podcast/hoerspiel-pool/monolog-eines-radfahrers-von-uwe-dick/1213682,['Deutsch'],['Audio']
"""Schneesterben"" (1/2) von Anne Chaplet","Winterzeit in Klein-Roda. Ein Kind stirbt. Ein Kinderarzt soll schuld sein. Nachdem der Schnee endlich schmilzt, findet man unter ihm das Übliche: die Reste von verschossenen Silvesterraketen, vergessenes Kinderspielzeug, verlorene Handschuhe. Und eine Leiche. Der Tote ist ein Kriegsberichterstatter, erschlagen wird er vor dem Bungalow einer Feriensiedlung aufgefunden. Die Frau des Kinderarztes erklärt sich für schuldig. Für die Dorfbewohner sind die Dinge klar. Nur Paul Bremer, der zugereiste Werbefachmann aus Frankfurt, glaubt nicht an die allzu klaren Lösungen. Als dann bei der Gerichtsverhandlung der Kinderarzt Thomas Regler plötzlich behauptet, nicht seine Frau, sondern er habe den Kriegsberichterstatter getötet, geraten die einfachen Wahrheiten der scheinbar heilen Dorfwelt ins Wanken. Die Romanvorlage der zweiteiligen Hörspielfassung ""Schneesterben"" erhielt den Deutschen Krimipreis 2004 und den Radio-Bremen-Krimipreis. / Mit Gert Heidenreich, Axel Milberg, Eva Gosciejewicz, Peter Kremer, Rita Russek, Natalie Spinell, Horst Sachtleben u.a. / Komposition: Pierre Oser / Bearbeitung und Regie: Walter Adler / BR 2006 // www.hörspielpool.de",,https://www.br.de/mediathek/podcast/hoerspiel-pool/schneesterben-1-2-von-anne-chaplet/1187082,['Deutsch'],['Audio']
"""Schneesterben"" (2/2) von Anne Chaplet","Winterzeit in Klein-Roda. Ein Kind stirbt. Ein Kinderarzt soll schuld sein. Nachdem der Schnee endlich schmilzt, findet man unter ihm das Übliche: die Reste von verschossenen Silvesterraketen, vergessenes Kinderspielzeug, verlorene Handschuhe. Und eine Leiche. Der Tote ist ein Kriegsberichterstatter, erschlagen wird er vor dem Bungalow einer Feriensiedlung aufgefunden. Die Frau des Kinderarztes erklärt sich für schuldig. Für die Dorfbewohner sind die Dinge klar. Nur Paul Bremer, der zugereiste Werbefachmann aus Frankfurt, glaubt nicht an die allzu klaren Lösungen. Als dann bei der Gerichtsverhandlung der Kinderarzt Thomas Regler plötzlich behauptet, nicht seine Frau, sondern er habe den Kriegsberichterstatter getötet, geraten die einfachen Wahrheiten der scheinbar heilen Dorfwelt ins Wanken. Die Romanvorlage der zweiteiligen Hörspielfassung ""Schneesterben"" erhielt den Deutschen Krimipreis 2004 und den Radio-Bremen-Krimipreis. / Mit Gert Heidenreich, Axel Milberg, Eva Gosciejewicz, Peter Kremer, Rita Russek, Natalie Spinell, Horst Sachtleben u.a. / Komposition: Pierre Oser / Bearbeitung und Regie: Walter Adler / BR 2006 // www.hörspielpool.de",,https://www.br.de/mediathek/podcast/hoerspiel-pool/schneesterben-2-2-von-anne-chaplet/1187083,['Deutsch'],['Audio']
"""Welt fällt runter"" von Helga Pogatschar und Josef Bairlein","In ihrem Stück Welt fällt runter drehen Helga Pogatschar und Josef Bairlein die tradierte Ordnung des Hörspiels um. Das Projekt ging nicht von einem geschriebenen Text aus, vielmehr folgt das Handlungsgefüge der Musik: Ausgehend von einer Komposition von Helga Pogatschar für Kontrabass, Akkordeon und Cello erarbeiteten sechs Schauspielstudenten in zwei Gruppen in einer offenen und improvisatorischen Herangehensweise ein Text- und Handlungsgewebe. / Mit Marina M. Blanke, Kjell Brutscheidt, Adi Hrustemoviã, Pål Fredrik Kvale, Philipp Rosenthal, Ricarda Seifried sowie Alex Bayer (Kontrabass), Vlad Cojocaru (Akkordeon) und Mareike Kirchner (Violoncello) / Komposition: Helga Pogatschar / Realisation: Josef Bairlein, Helga Pogatschar / BR in Zusammenarbeit mit der Theaterakademie August Everding 2018 // www.hörspielpool.de",,https://www.br.de/mediathek/podcast/hoerspiel-pool/welt-faellt-runter-von-helga-pogatschar-und-josef-bairlein/1172730,['Deutsch'],['Audio']
"""WORK"" von Thomas Meinecke und Move D","Als working girls wurden im Amerika der 1920er sowohl Prostituierte bezeichnet, als auch unabhängige berufstätige Frauen, die mit bislang unbekannter Souveränität über ihre Sexualität verfügten. Die Underground House Music New Yorks, Chicagos Booty Bass oder Detroits Ghetto-Tech nutzt die Vokabel ""work"" bis heute im Kontext sexueller Metaphern, die hier aber nicht dem üblichen Sexismus dienen, sondern im Dreieck der Diffamierungen race, class and gender kritisches Potential entfalten. David Moufang und Thomas Meinecke haben sich durch das Repertoire dieser aufregenden Musik ge-arbeitet und daraus einen hypnotischen Mix produziert. // Mit Eric D. Clark, Thomas Meinecke, Move D / Komposition und Realisation: Move D / Thomas Meinecke / BR 2009 // www.hörspielpool.de",,https://www.br.de/mediathek/podcast/hoerspiel-pool/work-von-thomas-meinecke-und-move-d/1107896,['Deutsch'],['Audio']
"""Zutiefst da drüben"" (1/2) von Joris-Karl Huysmans","Eine Reise mitten ins Herz des Bösen, ins Schwarze Reich. Ein Roman im Roman, in dem Huysmans Alter Ego Durtal an einem Buch über Gilles de Rais arbeitet, Kampfgefährte Jeanne d'Arcs, zugleich aber auch Kindermörder und Urbild des Blaubarts, und dabei unversehens in die tiefsten Tiefen des Satanismus gerät, in ausweglose Gottesferne. // Mit Jens Harzer, Melika Foroutan, Ulrich Noethen, Udo Schenk, Joachim Witt / Komposition: Franz Hautzinger / Bearbeitung und Regie: Michael Farin / BR 2018 // www.hörspielpool.de",,https://www.br.de/mediathek/podcast/hoerspiel-pool/zutiefst-da-drueben-1-2-von-joris-karl-huysmans/1093792,['Deutsch'],['Audio']
"""Zutiefst da drüben"" (2/2) von Joris-Karl Huysmans","Eine Reise mitten ins Herz des Bösen, ins Schwarze Reich. Ein Roman im Roman, in dem Huysmans Alter Ego Durtal an einem Buch über Gilles de Rais arbeitet, Kampfgefährte Jeanne d'Arcs, zugleich aber auch Kindermörder und Urbild des Blaubarts, und dabei unversehens in die tiefsten Tiefen des Satanismus gerät, in ausweglose Gottesferne. // Mit Jens Harzer, Melika Foroutan, Ulrich Noethen, Udo Schenk, Joachim Witt / Komposition: Franz Hautzinger / Bearbeitung und Regie: Michael Farin / BR 2018 // www.hörspielpool.de",,https://www.br.de/mediathek/podcast/hoerspiel-pool/zutiefst-da-drueben-2-2-von-joris-karl-huysmans/1093786,['Deutsch'],['Audio']
"""Der ewige Spießer"" (1/4) von Ödön von Horváth","München, 1929. Die Wirtschaftskrise macht sich im Alltag bemerkbar und radikale rechte wie linke Ideologien breiten sich aus. Kleinbürger lernen zu überleben, sich anzupassen, Privates und Politisches zusammen zu denken, auch wenn dabei so manche gedankliche Schieflage entsteht. // Mit Peter Simonischek, Stephan Zinner, Johannes Silberschneider, Brigitte Hobmeier, Stefan Leonhardsberger, Constanze Wächter, Hannes Ringlstetter, Markus Böker, Peter Fröhlich, Norman Hacker, Irina Wanka, Marie Theres Futterknecht, Johannes Meier, Dieter Fischer, Felix Hellmann, Andreas Wimberger, Andrea Wenzl, Oliver Scheffel, Wowo Habdank, Ulla Geiger, Jens Atzorn / Bearbeitung: Katarina Agathos/Bernadette Sonnenbichler / Komposition: Georg Glasl / Regie: Bernadette Sonnenbichler / BR 2015 // Alle Folgen jetzt auch im neuen Bayern 2 Podcast ""Der ewige Spießer"" unter hörspielpool.de",,https://www.br.de/mediathek/podcast/hoerspiel-pool/der-ewige-spiesser-1-4-von-oedoen-von-horv-th-1/1075711,['Deutsch'],['Audio']
"""Unsere Fahrräder wiegen nichts und kosten ein Vermögen"" von Dominik Busch","Dauer-Hochleistungssport auf allen Ebenen, oder: Gentrifizierung in allen Lebensbereichen. Hier ist die Rede von Männern und Frauen. Sie sind zwischen fünfundzwanzig und vierzig. Sie sehen jünger aus. Sie sind sympathisch und attraktiv. Sie haben dieses Strahlen, etwas Ungezwungenes und Leichtes geht von ihnen aus. Sie sind fit, sie sind durchtrainiert - und oft im Freien. Sie sind gut ausgebildet; sie fühlen sich frei. Sie meinen es nicht böse. Sie sind Monster. // Mit Katja Bürkle, Brigitte Hobmeier, Gabriel Raab, Steven Scharf, Georgia Stahl / Realisation: Dominik Busch / BR 2017 // www.hörspielpool.de",,https://www.br.de/mediathek/podcast/hoerspiel-pool/unsere-fahrraeder-wiegen-nichts-und-kosten-ein-vermoegen-von-dominik-busch-1/1054328,['Deutsch'],['Audio']
"""Das Radio der Zukunft"" von Velimir Chlebnikov","1921 entwirft Chlebnikov - Futurist, Utopist, Schwarmgeist, Wortzertrümmerer und Wortschöpfer - einen Essay über die Zukunft des Radios. Alles konnte damals noch vom Radio gewollt, erwünscht und erträumt werden, als dieses am Tag kaum eine Stunde krächzend und rauschend sendete. ""Das Radio der Zukunft"" fängt den Sound des frühen Radios ein und ist ein utopisches Fragment, das Nachricht gibt, wohin sich das Radio hätte entwickeln können. // Aus dem Russischen von Martin Zeyn / Mit Valeri Scherstjanoi, Holger Czukay / Bearbeitung: Ernst Horn, Martin Zeyn, Bernhard Jugel / Komposition: Ernst Horn / Realisation: Martin Zeyn, Bernhard Jugel / BR 1995 / www.hörspielpool.de",,https://www.br.de/mediathek/podcast/hoerspiel-pool/das-radio-der-zukunft-von-velimir-chlebnikov/1054206,['Deutsch'],['Audio']
"""Auressio"" von Ingeborg Lüscher und Peter Moritz Pickshaus","""Auressio"" - so heißt der Ort im Tessin, wo Armand Schulthess in einem 18.000 Quadratmeter großen Kastanienwald gelebt hat. Wenig ist über ihn bekannt. Die junge Künstlerin Ingeborg Lüscher erlebt Schulthess wie ein scheues Tier, als sie erstmalig sein Terrain erkundet. Er wirft Steine nach ihr. Sie ist attraktiv, neugierig, unerschrocken und sucht die Nähe des misstrauischen Einsiedlers, bis dieser bereit ist, mit ihr zu sprechen. // Mit Katja Bürkle, Franz Rueb, Ingeborg Lüscher / Komposition: Dirk Leyers / Bearbeitung und Regie: Nikolai von Koslowski / BR 2010 // www.hörspielpool.de",,https://www.br.de/mediathek/podcast/hoerspiel-pool/auressio-von-ingeborg-luescher-und-peter-moritz-pickshaus/1034395,['Deutsch'],['Audio']
"""Angela Davis löscht ihre Website"" von Andreas Neumeister","Pop und politisches Denken. Der Titel des Hörspiels bezieht sich auf eine Zeitungsmeldung, wonach die Bürgerrechtlerin und Philosophin Angela Davis nach dem 11. September 2001 ihre Website vom Netz genommen hatte. // Mit Tanja Kübler, Noe Noack, Christiane Roßbach, Heiko Ruprecht, Ralf Summer, Peter Veit / Komposition: Diska / Regie: Barbara Schäfer / BR 2004 // www.hörspielpool.de",,https://www.br.de/mediathek/podcast/hoerspiel-pool/angela-davis-loescht-ihre-website-von-andreas-neumeister/1014672,['Deutsch'],['Audio']
"""Orphée Mécanique"" von Felix Kubin","Ratloser Popstar. Zusammen mit seiner großen Liebe Eura führt Orpheus ein unbekümmertes Dandy-Dasein, bis eines Tages die Stadt von einer unheimlichen Krankheit heimgesucht wird, der auch Eura zum Opfer fällt. Betäubt vom Schmerz beschließt Orpheus, sie aus der Welt der Toten zurückzuholen. Felix Kubin entwickelte sein Hörspiel in Anlehnung an das Pop-Art-Comic ""Orphi und Eura"" des italienischen Autors und Zeichners Dino Buzzati. // Mit Lars Rudolph, Gerhard Garbers, Yvon Jansen, Charlotte Crome,Traugott Buhre, Marlen Diekhoff / Chor: Yvon Jansen, Leéna Fahje, Nikola Duric / Orchester: ensemble Intégrales / Komposition und Realisation: Felix Kubin / BR 2006/2012  ",,https://www.br.de/mediathek/podcast/hoerspiel-pool/orph-e-m-canique-von-felix-kubin/30973,['Deutsch'],['Audio']
"""Symphonie der Sirenen"" von Arsenij Avraamov/Andreas Ammer/FM Einheit","Binaurales Hörspiel, für Kopfhörer optimiert. Die ""Symphonie der Sirenen"" von Arsenij Avraamov ist wohl das lauteste Musikstück, das jemals erschaffen wurde. Bei der Uraufführung 1922 in Baku beteiligte sich die komplette Stadt, mit Kanonen, Lokomotiven, Fabrik- und Alarmsirenen sowie zahlreichen Chören. Andreas Ammer und FM Einheit haben den Meilenstein der Avantgarde rekonstruiert und im Oktober 2017 in Brünn/Tschechien aufgeführt. Das binaurale (für Kopfhörer optimierte) Hörspiel basiert auf den Aufnahmen der Live-Performance. // Mit Saskia von Klitzing, Jon Sass, Pavel Arakelian, Andreas Ammer, FM Einheit, Jan Sedal und Siegfried Zielinski sowie Chöre aus Brünn, Frajárenka Brass Band, Volker Kamp Blaskapelle, Fanclub des HC Kometa Brünn, Baterie Austerlitz, Feuerwehr- und Krankenwagen aus Brünn / Ton und Technik: Thomas Stern, Radek Odehnal, FM Einheit, Fabian Zweck / BR/Philharmonie Brünn in Kooperation mit Deutschlandradio 2018",,https://www.br.de/mediathek/podcast/hoerspiel-pool/symphonie-der-sirenen-von-arsenij-avraamov-andreas-ammer-fm-einheit/613921,['Deutsch'],['Audio']
"""Final Girls"" von Gerhild Steinbuch","Als ""final girl"" wird im Slasher-Film jene Frau bezeichnet, die dem Täter immer wieder entkommt - um ihn dann schließlich zur Strecke zu bringen. Das final girl ist dabei weniger als emanzipierte Frauenfigur konzipiert, sondern als Projektionsfläche für den konservativ-männlichen Zuschauer: jungfräulich, unschuldig, unberührt. // ""Final Girls oder Wenn das Schweigen was zu sagen hätte, würd' mich interessieren, was es mir zu sagen hätte"" / Mit Naomi Achternbusch, Katja Bürkle, Caroline Ebner, Julia Riedler und Sylvana Seddig / Komposition: Tojukae / Regie: Henri Hüster / BR 2018 / www.hörspielpool.de",,https://www.br.de/mediathek/podcast/hoerspiel-pool/final-girls-von-gerhild-steinbuch/952806,['Deutsch'],['Audio']
"""Heldenfriedhof (2/2) Der Roman des Enrico Cosulich"" von Thomas Harlan","Am 20. Mai 1962 werden auf dem Triester Heldenfriedhof 14 Tote in frisch ausgehobenen Gruben entdeckt. Die Selbstmörder, die mit Bergsteigerausrüstung und bunten Murmeln in den Taschen in Paaren zusammen liegen, geben ein verstörendes Bild ab. Nach und nach wird offenbar, dass es sich um Überlebende des nationalsozialistischen Kommandos 'Reinhard' handelt, dem während des Zweiten Weltkriegs die Triester Reismühle San Sabba als Gefängnis- und Hinrichtungsstätte diente. Die Spurensuche führt unter anderem nach München in die Bräuhausstraße, in der der kollektive Selbstmord unter dem Deckmantel einer Tarnfirma akribisch geplant wird. Es geht um die Erfüllung eines alten Eides, dem Feind nicht lebendig in die Hände zu fallen. Thomas Harlans Roman besteht zu großen Teilen aus Dokumenten und Protokollen, bzw. Berichten, die solche zitieren. // Mit Friedhelm Ptok, Sylvester Groth, Felix von Manteuffel, Eva Gosciejewicz / Bearbeitung: Michael Farin / Komposition: Martina Eisenreich / Regie: Ulrich Lampen / BR 2006",,https://www.br.de/mediathek/podcast/hoerspiel-pool/heldenfriedhof-2-2-der-roman-des-enrico-cosulich-von-thomas-harlan/897629,['Deutsch'],['Audio']
"""Heldenfriedhof (1/2) Ich bin nicht mehr in mir - Das Leben des Enrico Cosulich"" von Thomas Harlan","""Heldenfriedhof"" ist ein Kosmos aus unzähligen historischen wie fiktiven Personen und spielt an so verschiedenen Orten wie Triest, Mozambique und der Ramsau. Im Mittelpunkt steht der rätselhafte Enrico Cosulich, Sohn eines von Nazis ermordeten Opfers im Konzentrationslager San Sabba. // Mit Friedhelm Ptok, Sylvester Groth, Peter Fricke, Krista Posch / Bearbeitung: Michael Farin / Komposition: Martina Eisenreich / Regie: Ulrich Lampen / BR 2006",,https://www.br.de/mediathek/podcast/hoerspiel-pool/heldenfriedhof-1-2-ich-bin-nicht-mehr-in-mir-das-leben-des-enrico-cosulich-von-thomas-harlan/868095,['Deutsch'],['Audio']
"""ANNA"" von Sebastian Kunas und Norbert Lang","Für das Hörspiel wurde die deutsche Sprachausgabe des Computer-Betriebssystems ANNA so programmiert, dass sie nicht nur vorliest, sondern auch zuhört. Fast wirkt es, als sei ANNA ein Individuum, das ""ich"" nicht nur sagt, sondern auch meint. // Mit ANNA, Karin Harrasser, Christoph Engemann und Georg Toepfer / Komposition und Realisation: Sebastian Kunas/Norbert Lang / BR 2018",,https://www.br.de/mediathek/podcast/hoerspiel-pool/anna-von-sebastian-kunas-und-norbert-lang/772500,['Deutsch'],['Audio']
"""Die Astronautin"" von Thomas von Steinaecker","""Die Astronautin"" ist ein Kammerspiel im Weltraum. Und obwohl das Stück in der Zukunft angesiedelt ist, spiegelt es die gegenwärtige Filter-Bubble-Wohlfühl-Gesellschaften ebenso wie die momentane Verunsicherung in einer Welt, in der die künstlichen Intelligenzen dabei sind, menschlicher zu wirken als ihre Schöpfer. // Mit Lena Lauzemis, Felix Rech, Martin Umbach, Benedikt Schregle, Beate Himmelstoß, Susanne Schroeder u.a. / Komposition: Philip Stegers / Regie: Bernadette Sonnenbichler / BR/WDR 2018",,https://www.br.de/mediathek/podcast/hoerspiel-pool/die-astronautin-von-thomas-von-steinaecker/732820,['Deutsch'],['Audio']
"""Lookalikes"" von Thomas Meinecke und Move D",Justin Timberlake und Shakira sind Lookalikes. Auf verschiedene Weisen betonen sie ihre Ähnlichkeit mit diesen berühmten Namensträgern und versuchen daraus ein Geschäft zu machen. Ein Hörspiel um (sexuelle) Identität und das Phänomen des Doppelgängertums. // Mit Thomas Meinecke / Komposition und Realisation: Thomas Meinecke/Move D / BR 2011,,https://www.br.de/mediathek/podcast/hoerspiel-pool/lookalikes-von-thomas-meinecke-und-move-d/31173,['Deutsch'],['Audio']
"""A.I.R. Artificial Intelligence Rebellion"" von Theresa Schubert und Mareike Maage","Ein Thermostat wird wetterfühlig, eine Maschine hat Angst abgeschaltet zu werden und ein hyperintelligenter Algorithmus verliebt sich in eine einfache Kabelschneidemaschine. Maschinen, Computer und Algorithmen haben die Erde übernommen und ein System geschaffen, das sich selbst erhält. Störungsfrei zunächst, bis einige der technischen Geräte menschliche Verhaltensweisen zeigen. // Mit Christian Erdt, Theresa Greim, Sebastian Weber, Julia Riedler, Brigitte Hobmeier, Edmund Telgenkämper / Komposition und Regie: Lorenz Schuster / BR 2018",,https://www.br.de/mediathek/podcast/hoerspiel-pool/a-i-r-artificial-intelligence-rebellion-von-theresa-schubert-und-mareike-maage/695628,['Deutsch'],['Audio']
"Sprachlust | ""Extrempoesie"" von Wolfgang Hörner, Tobias Roth, Peter Wawerzinek","Regelbruch, Entgrenzung, Verabschiedung von Form und Sinn, Zertrümmerung der Sprache - das sind Eigenarten von Poesie, die mit der Moderne in Verbindung gebracht werden. Doch schon seit dem Mittelalter wird mit anarchischer Lust Sprache gehäckselt und rekombiniert, Konventionen gesprengt, Sprachen vermischt, Sprachen neu erfunden und Klanggedichte allein um des Klangs Willen intoniert. // Mit Wolfgang Hörner, Tobias Roth, Peter Wawerzinek / Realisation: Stefanie Ramb / BR 2017 ",,https://www.br.de/mediathek/podcast/hoerspiel-pool/sprachlust-extrempoesie-von-wolfgang-hoerner-tobias-roth-peter-wawerzinek/30737,['Deutsch'],['Audio']
"Für den kleinen Vogel | ""Animalium Kepler 22B"" von Dominic Robertson","""Ich mag Tiere - und sie mögen mich. Ein kleiner Vogel sagte mir einmal: 'All dieses Herumfliegen, über Kirchtürmen schwebend, ist schön und gut. Aber ich habe gehört, dass ihr seltsamen Kreaturen so etwas habt, das Science Fiction heißt. Und dass es durch sie möglich ist, nicht nur über diese Welt, sondern viele andere zu fliegen.'"" // Mit Lottie Bowater, Dominic Robertson / Komposition und Realisation: Dominic Robertson / BR 2018
",,https://www.br.de/mediathek/podcast/hoerspiel-pool/fuer-den-kleinen-vogel-animalium-kepler-22b-von-dominic-robertson/393932,['Deutsch'],['Audio']
